LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5					
3	50TPYPSL03MR-L3	Espessura	50.50	51.20	50.94	0.27	6	I50931	4/2/2020	51.00	50.90	50.50	51.10	51.20					
3	50TPYPSL03MR-L3	Espessura	50.30	51.20	50.80	0.39	7	I50932	4/2/2020	51.20	50.30	50.60	50.70	51.20					
3	50TPYPSL03MR-L3	COF CHA/CHA - Din. Imediato	0.31	0.38	0.34	0.03	1	I50928	4/2/2020	0.38	0.36	0.32	0.31	0.34					
3	50TPYPSL03MR-L3	COF COR/COR - Din. - Imediato	0.23	0.25	0.24	0.01	1	I50928	4/2/2020	0.25	0.24	0.23	0.25	0.25					
3	50TPYPSL03MR-L3	COF CHA/CHA - Est. - Imediato	0.31	0.46	0.37	0.06	1	I50928	4/2/2020	0.34	0.37	0.46	0.31	0.36					
3	50TPYPSL03MR-L3	COF COR/COR - Est. - Imediato	0.23	0.26	0.24	0.01	1	I50928	4/2/2020	0.26	0.23	0.23	0.24	0.24					
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LO	44.00	44.00	44.00	0.00	1	I50926	4/2/2020	44.00									
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LO	44.00	44.00	44.00	0.00	2	I50927	4/2/2020	44.00									
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LO	44.00	44.00	44.00	0.00	3	I50928	4/2/2020	44.00									
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LO	38.00	38.00	38.00	0.00	4	I50929	4/2/2020	38.00									
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LO	44.00	44.00	44.00	0.00	5	I50930	4/2/2020	44.00									
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LO	40.00	40.00	40.00	0.00	6	I50931	4/2/2020	40.00									
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LO	42.00	42.00	42.00	0.00	7	I50932	4/2/2020	42.00									
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	1	I50926	4/2/2020	44.00									
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	2	I50927	4/2/2020	44.00									
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	3	I50928	4/2/2020	44.00									
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LM	36.00	36.00	36.00	0.00	4	I50929	4/2/2020	36.00									
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	5	I50930	4/2/2020	44.00									
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LM	34.00	34.00	34.00	0.00	6	I50931	4/2/2020	34.00									
3	50TPYPSL03MR-L3	Tensão superficial CHAMA LM	42.00	42.00	42.00	0.00	7	I50932	4/2/2020	42.00									
3	50TPYPSL03MR-L3	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	1	I50926	4/2/2020	42.00									
3	50TPYPSL03MR-L3	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	2	I50927	4/2/2020	42.00									
3	50TPYPSL03MR-L3	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	3	I50928	4/2/2020	42.00									
3	50TPYPSL03MR-L3	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	4	I50929	4/2/2020	42.00									
3	50TPYPSL03MR-L3	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	5	I50930	4/2/2020	42.00									
3	50TPYPSL03MR-L3	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	6	I50931	4/2/2020	42.00									
3	50TPYPSL03MR-L3	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	7	I50932	4/2/2020	42.00									
3	50TPYPSL03MR-L3	Tensão superficial CORONA LM	36.00	36.00	36.00	0.00	1	I50927	4/2/2020	36.00									
3	50TPYPSL03MR-L3	Tensão superficial CORONA LM	36.00	36.00	36.00	0.00	2	I50928	4/2/2020	36.00									
3	50TPYPSL03MR-L3	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	3	I50929	4/2/2020	42.00									
3	50TPYPSL03MR-L3	Tensão superficial CORONA LM	34.00	34.00	34.00	0.00	4	I50930	4/2/2020	34.00									
3	50TPYPSL03MR-L3	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	5	I50931	4/2/2020	42.00									
3	50TPYPSL03MR-L3	Tensão superficial CORONA LM	34.00	34.00	34.00	0.00	6	I50932	4/2/2020	34.00									
300	20TMSHTS10MET	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	1	Q2985622	4/2/2020	46.00									
300	20TMSHTS10MET	COF NT/NT - Din.	0.26	0.28	0.27	0.01	1	Q2985622	4/2/2020	0.28	0.27	0.26							
300	20TMSHTS10MET	COF  NT/NT - Est.	0.35	0.49	0.40	0.08	1	Q2985622	4/2/2020	0.35	0.49	0.37							
300	20TMSHTS10MET	Densidade Óptica	2.33	2.33	2.33	0.00	1	Q2985622	4/2/2020	2.33									
300	25TMS10MET	Densidade Óptica	2.29	2.29	2.29	0.00	1	N2978283	4/2/2020	2.29									
300	25TMS10MET	Densidade Óptica	2.18	2.18	2.18	0.00	2	N2987843	4/2/2020	2.18									
400	20TMSHTS10	COF NT/NT - Din.	0.20	0.22	0.21	0.01	1	B2946860	4/2/2020	0.22	0.21	0.20							
400	20TMSHTS10	COF NT/NT - Din.	0.25	0.27	0.26	0.01	2	b2962873	4/2/2020	0.26	0.27	0.25							
400	20TMSHTS10	COF NT/NT - Din.	0.26	0.27	0.26	0.01	3	b2962878	4/2/2020	0.27	0.26	0.26							
400	20TMSHTS10	COF  NT/NT - Est.	0.36	0.39	0.37	0.02	1	B2946860	4/2/2020	0.39	0.36	0.36							
400	20TMSHTS10	COF  NT/NT - Est.	0.31	0.34	0.32	0.02	2	b2962873	4/2/2020	0.32	0.31	0.34							
400	20TMSHTS10	COF  NT/NT - Est.	0.31	0.35	0.32	0.02	3	b2962878	4/2/2020	0.31	0.31	0.35							
400	20TMSHTS10	Densidade Óptica	2.29	2.29	2.29	0.00	1	B2946860	4/2/2020	2.29									
400	20TMSHTS10	Densidade Óptica	2.37	2.37	2.37	0.00	2	b2962873	4/2/2020	2.37									
400	20TMSHTS10	Densidade Óptica	2.36	2.36	2.36	0.00	3	b2962878	4/2/2020	2.36									
400	25TMS10	COF NT/NT - Din.	0.23	0.26	0.24	0.02	1	B2989812	4/2/2020	0.26	0.23	0.24							
400	25TMS10	COF  NT/NT - Est.	0.28	0.31	0.29	0.02	1	B2989812	4/2/2020	0.29	0.28	0.31							
400	25TMS10	Densidade Óptica	2.23	2.23	2.23	0.00	1	B2989812	4/2/2020	2.23									
1	20TFC30MR	Espessura	19.40	19.80	19.70	0.17	1	J58402	4/1/2020	19.40	19.80	19.70	19.80	19.80					
1	25TFC30MR	Espessura	24.90	25.90	25.24	0.39	1	J58403	4/1/2020	25.00	25.20	24.90	25.90	25.20					
1	25TFC30MR	Espessura	24.40	25.50	25.02	0.40	2	J58404	4/1/2020	24.40	25.00	25.50	25.10	25.10					
1	25TFC30MR	Espessura	24.80	25.00	24.88	0.08	3	J58405	4/1/2020	24.80	24.80	25.00	24.90	24.90					
1	25TFC30MR	Espessura	25.00	25.60	25.14	0.26	4	J58406	4/1/2020	25.10	25.60	25.00	25.00	25.00					
1	25TFC30MR	Gramatura	23.20	23.20	23.20	0.00	1	J58403	4/1/2020	23.20									
1	25TFC30MR	Densidade	0.91	0.91	0.91	0.00	1	J58403	4/1/2020	0.91									
1	25TFC30MR	Força de Tração DM	146.00	169.00	161.33	13.28	1	J58403	4/1/2020	169.00	169.00	146.00							
1	25TFC30MR	Força de Tração DT	244.00	262.00	250.67	9.87	1	J58403	4/1/2020	244.00	262.00	246.00							
1	25TFC30MR	Alongamento DM	141.00	199.00	179.00	32.92	1	J58403	4/1/2020	197.00	199.00	141.00							
1	25TFC30MR	Alongamento DT	40.00	50.00	44.00	5.29	1	J58403	4/1/2020	40.00	50.00	42.00							
1	25TFC30MR	Módulo Elástico DM	1629.00	1758.00	1686.00	65.80	1	J58403	4/1/2020	1758.00	1629.00	1671.00							
1	25TFC30MR	Módulo Elástico DT	3022.00	3229.00	3148.33	110.80	1	J58403	4/1/2020	3229.00	3194.00	3022.00							
1	25TFC30MR	Estabilidade Dimensional DM	6.00	6.00	6.00	0.00	1	J58403	4/1/2020	6.00	6.00	6.00	6.00	6.00					
1	25TFC30MR	Estabilidade Dimensional DT	4.00	4.00	4.00	0.00	1	J58403	4/1/2020	4.00	4.00	4.00	4.00	4.00					
1	25TFC30MR	Haze/difusão	1.60	1.80	1.70	0.10	1	J58403	4/1/2020	1.60	1.80	1.70							
1	25TFC30MR	COF INT/INT - din. Imediato	0.20	0.24	0.23	0.02	1	J58403	4/1/2020	0.24	0.24	0.23	0.24	0.20					
1	25TFC30MR	COF INT/INT - est. Imediato	0.29	0.44	0.35	0.06	1	J58403	4/1/2020	0.35	0.44	0.29	0.33	0.34					
1	25TFC30MR	COF INT/INT - din.	0.21	0.23	0.22	0.01	1	J58403	4/1/2020	0.23	0.22	0.21							
1	25TFC30MR	COF INT/INT - est.	0.29	0.30	0.29	0.01	1	J58403	4/1/2020	0.30	0.29	0.29							
1	25TFC30MR	Força de Selagem INT/INT	497.00	652.00	569.80	74.67	1	J58403	4/1/2020	645.00	652.00	550.00	505.00	497.00					
1	25TFC30MR	Força de Selagem EXT/EXT	417.00	712.00	563.20	138.19	1	J58403	4/1/2020	666.00	417.00	419.00	712.00	602.00					
1	25TFC30MR	TIS INT/INT	104.10	104.10	104.10	0.00	1	J58403	4/1/2020	104.10									
1	25TFC30MR	TIS EXT/EXT	103.10	103.10	103.10	0.00	1	J58403	4/1/2020	103.10									
1	25TFC30MR	COF EXT/EXT din	0.21	0.22	0.22	0.01	1	J58403	4/1/2020	0.21	0.22	0.22							
1	25TFC30MR	COF EXT/EXT est.	0.27	0.28	0.28	0.01	1	J58403	4/1/2020	0.27	0.28	0.28							
1	25TFC30MR	COF EXT/EXT din - imediato	0.21	0.23	0.22	0.01	1	J58403	4/1/2020	0.22	0.21	0.23	0.22	0.22					
1	25TFC30MR	COF EXT/EXT est - imediato	0.26	0.39	0.33	0.05	1	J58403	4/1/2020	0.26	0.29	0.37	0.32	0.39					
1	25TFCL8230MR	Espessura	25.40	26.00	25.58	0.25	1	J58408	4/1/2020	25.40	25.40	25.60	25.50	26.00					
1	25TFCL8230MR	Espessura	25.00	25.40	25.18	0.20	2	J58410	4/1/2020	25.40	25.00	25.10	25.40	25.00					
1	25TFCL8230MR	Espessura	24.20	25.40	24.84	0.48	3	J58411	4/1/2020	25.40	24.20	25.20	24.60	24.80					
1	25TFCL8230MR	Espessura	25.10	25.30	25.20	0.07	4	J58412	4/1/2020	25.10	25.20	25.30	25.20	25.20					
1	25TFCL8230MR	Espessura	24.50	25.30	24.98	0.31	5	J58413	4/1/2020	25.00	24.90	25.30	25.20	24.50					
1	25TFCL8230MR	Gramatura	23.30	23.30	23.30	0.00	1	J58408	4/1/2020	23.30									
1	25TFCL8230MR	Gramatura	23.20	23.20	23.20	0.00	2	J58410	4/1/2020	23.20									
1	25TFCL8230MR	Rendimento	42.90	42.90	42.90	0.00	1	J58408	4/1/2020	42.90									
1	25TFCL8230MR	Densidade	0.91	0.91	0.91	0.00	1	J58408	4/1/2020	0.91									
1	25TFCL8230MR	Força de Tração DM	158.00	164.00	161.33	3.06	1	J58408	4/1/2020	158.00	164.00	162.00							
1	25TFCL8230MR	Força de Tração DT	248.00	277.00	262.00	14.53	1	J58408	4/1/2020	261.00	277.00	248.00							
1	25TFCL8230MR	Alongamento DM	190.00	219.00	203.67	14.57	1	J58408	4/1/2020	190.00	219.00	202.00							
1	25TFCL8230MR	Alongamento DT	48.00	63.00	56.67	7.77	1	J58408	4/1/2020	59.00	63.00	48.00							
1	25TFCL8230MR	Módulo Elástico DM	1648.00	1785.00	1711.00	69.16	1	J58408	4/1/2020	1700.00	1648.00	1785.00							
1	25TFCL8230MR	Módulo Elástico DT	1751.00	2856.00	2400.67	577.56	1	J58408	4/1/2020	1751.00	2595.00	2856.00							
1	25TFCL8230MR	Estabilidade Dimensional DM	7.00	7.00	7.00	0.00	1	J58408	4/1/2020	7.00	7.00	7.00	7.00	7.00					
1	25TFCL8230MR	Estabilidade Dimensional DT	4.00	4.00	4.00	0.00	1	J58408	4/1/2020	4.00	4.00	4.00	4.00	4.00					
1	25TFCL8230MR	Haze/difusão	1.70	1.80	1.77	0.06	1	J58408	4/1/2020	1.70	1.80	1.80							
1	25TFCL8230MR	COF INT/INT - din. Imediato	0.24	0.27	0.26	0.01	1	J58408	4/1/2020	0.27	0.25	0.24	0.25	0.27					
1	25TFCL8230MR	COF INT/INT - din. Imediato	0.22	0.27	0.24	0.02	2	J58410	4/1/2020	0.22	0.23	0.24	0.27	0.26					
1	25TFCL8230MR	COF INT/INT - est. Imediato	0.31	0.45	0.38	0.05	1	J58408	4/1/2020	0.45	0.40	0.31	0.37	0.35					
1	25TFCL8230MR	COF INT/INT - est. Imediato	0.34	0.34	0.34	0.00	2	J58410	4/1/2020	0.34									
1	25TFCL8230MR	COF INT/INT - din.	0.20	0.23	0.22	0.02	1	J58408	4/1/2020	0.23	0.22	0.20							
1	25TFCL8230MR	COF INT/INT - est.	0.27	0.28	0.28	0.01	1	J58408	4/1/2020	0.28	0.28	0.27							
1	25TFCL8230MR	COF INT/INT - din. 24h	0.20	0.23	0.22	0.02	1	J58408	4/1/2020	0.23	0.22	0.20							
1	25TFCL8230MR	COF INT/INT - est. 24h	0.27	0.28	0.28	0.01	1	J58408	4/1/2020	0.28	0.28	0.27							
1	25TFCL8230MR	Força de Selagem INT/INT	478.00	566.00	499.60	37.25	1	J58408	4/1/2020	486.00	483.00	478.00	485.00	566.00					
1	25TFCL8230MR	Força de Selagem INT/INT	680.00	714.00	702.00	13.02	2	J58410	4/1/2020	680.00	707.00	702.00	707.00	714.00					
1	25TFCL8230MR	Força de Selagem EXT/EXT	285.00	906.00	525.60	232.86	1	J58408	4/1/2020	512.00	906.00	285.00	518.00	407.00					
1	25TFCL8230MR	Força de Selagem EXT/EXT	424.00	702.00	598.20	103.89	2	J58410	4/1/2020	614.00	613.00	702.00	424.00	638.00					
1	25TFCL8230MR	TIS INT/INT	68.60	68.60	68.60	0.00	1	J58408	4/1/2020	68.60									
1	25TFCL8230MR	TIS EXT/EXT	72.80	72.80	72.80	0.00	1	J58408	4/1/2020	72.80									
1	25TFCL8230MR	COF EXT/EXT din	0.21	0.22	0.22	0.01	1	J58408	4/1/2020	0.22	0.21	0.22							
1	25TFCL8230MR	COF EXT/EXT est.	0.26	0.29	0.27	0.02	1	J58408	4/1/2020	0.29	0.27	0.26							
1	25TFCL8230MR	COF EXT/EXT din - imediato	0.19	0.25	0.23	0.02	1	J58408	4/1/2020	0.25	0.19	0.23	0.23	0.25					
1	25TFCL8230MR	COF EXT/EXT din - imediato	0.21	0.24	0.23	0.01	2	J58410	4/1/2020	0.22	0.24	0.21	0.22	0.24					
1	25TFCL8230MR	COF INT/INT din - imediato	0.24	0.27	0.26	0.01	1	J58408	4/1/2020	0.27	0.25	0.24	0.25	0.27					
1	25TFCL8230MR	COF EXT/EXT est - imediato	0.27	0.42	0.36	0.06	1	J58408	4/1/2020	0.40	0.27	0.35	0.42	0.35					
1	25TFCL8230MR	COF EXT/EXT est - imediato	0.32	0.32	0.32	0.00	2	J58410	4/1/2020	0.32									
1	25TFCL8230MR	COF INT/INT est - imediato	0.35	0.45	0.39	0.04	1	J58408	4/1/2020	0.45	0.40	0.37	0.35						
1	25TFCL8230MR	COF EXT/EXT din - 24h	0.21	0.22	0.22	0.01	1	J58408	4/1/2020	0.22	0.21	0.22							
1	25TFCL8230MR	COF EXT/EXT est - 24h	0.26	0.29	0.28	0.02	1	J58408	4/1/2020	0.29	0.28	0.26							
1	30TFC30MR	Espessura	30.60	30.60	30.60	0.00	1	J58414	4/1/2020	30.60									
1	30TFC30MR	Espessura	29.30	30.10	29.64	0.32	2	J58415	4/1/2020	29.80	30.10	29.60	29.41	29.30					
1	30TFC30MR	Gramatura	28.00	28.00	28.00	0.00	1	J58414	4/1/2020	28.00									
1	30TFC30MR	Rendimento	35.70	35.70	35.70	0.00	1	J58414	4/1/2020	35.70									
1	30TFC30MR	Densidade	0.92	0.92	0.92	0.00	1	J58414	4/1/2020	0.92									
1	30TFC30MR	Força de Tração DM	148.00	160.00	153.33	6.11	1	J58414	4/1/2020	152.00	148.00	160.00							
1	30TFC30MR	Força de Tração DT	242.00	271.00	252.00	16.46	1	J58414	4/1/2020	243.00	271.00	242.00							
1	30TFC30MR	Alongamento DM	155.00	216.00	182.33	30.99	1	J58414	4/1/2020	176.00	155.00	216.00							
1	30TFC30MR	Alongamento DT	45.00	50.00	47.00	2.65	1	J58414	4/1/2020	45.00	50.00	46.00							
1	30TFC30MR	Módulo Elástico DM	1924.00	1924.00	1924.00	0.00	1	J58414	4/1/2020	1924.00									
1	30TFC30MR	Módulo Elástico DT	2910.00	2910.00	2910.00	0.00	1	J58414	4/1/2020	2910.00									
1	30TFC30MR	Estabilidade Dimensional DM	6.00	6.00	6.00	0.00	1	J58414	4/1/2020	6.00									
1	30TFC30MR	Estabilidade Dimensional DT	4.00	4.00	4.00	0.00	1	J58414	4/1/2020	4.00									
1	30TFC30MR	Haze/difusão	1.63	1.63	1.63	0.00	1	J58414	4/1/2020	1.63									
1	30TFC30MR	COF INT/INT - din. Imediato	0.21	0.23	0.22	0.01	1	J58414	4/1/2020	0.21	0.23	0.21	0.22	0.21					
1	30TFC30MR	COF INT/INT - est. Imediato	0.26	0.26	0.26	0.00	1	J58414	4/1/2020	0.26									
1	30TFC30MR	COF INT/INT - din.	0.19	0.21	0.20	0.01	1	J58414	4/1/2020	0.21	0.19	0.21							
1	30TFC30MR	COF INT/INT - est.	0.27	0.30	0.28	0.02	1	J58414	4/1/2020	0.28	0.27	0.30							
1	30TFC30MR	Força de Selagem INT/INT	447.00	549.00	508.00	41.95	1	J58414	4/1/2020	549.00	483.00	447.00	531.00	530.00					
1	30TFC30MR	Força de Selagem EXT/EXT	649.00	738.00	685.80	42.76	1	J58414	4/1/2020	649.00	726.00	664.00	738.00	652.00					
1	30TFC30MR	TIS INT/INT	103.60	103.60	103.60	0.00	1	J58414	4/1/2020	103.60									
1	30TFC30MR	TIS EXT/EXT	103.50	103.50	103.50	0.00	1	J58414	4/1/2020	103.50									
1	30TFC30MR	COF EXT/EXT din	0.18	0.20	0.19	0.01	1	J58414	4/1/2020	0.20	0.18	0.18							
1	30TFC30MR	COF EXT/EXT est.	0.22	0.26	0.24	0.02	1	J58414	4/1/2020	0.26	0.22	0.23							
1	30TFC30MR	COF EXT/EXT din - imediato	0.22	0.26	0.24	0.02	1	J58414	4/1/2020	0.23	0.25	0.26	0.22	0.22					
1	30TFC30MR	COF EXT/EXT est - imediato	0.29	0.29	0.29	0.00	1	J58414	4/1/2020	0.29									
2	30TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	1	C62048	4/1/2020	44.00	44.00	44.00	44.00	44.00					
2	30TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	2	C62049	4/1/2020	44.00	44.00	44.00	44.00	44.00					
2	30TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	3	C62050	4/1/2020	44.00	44.00	44.00	44.00	44.00					
2	30TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	4	C62051	4/1/2020	44.00	44.00	44.00	44.00	44.00					
2	30TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	5	C62052	4/1/2020	44.00	44.00	44.00	44.00	44.00					
2	30TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	6	C62053	4/1/2020	44.00	44.00	44.00	44.00	44.00					
2	30TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	7	C62054	4/1/2020	44.00	44.00	44.00	44.00	44.00					
2	30TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	8	C62055	4/1/2020	44.00	44.00	44.00	44.00	44.00					
2	30TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	9	C62056	4/1/2020	44.00	44.00	44.00	44.00	44.00					
2	30TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	10	C62057	4/1/2020	44.00	44.00	44.00	44.00	44.00					
2	30TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	11	C62058	4/1/2020	44.00	44.00	44.00	44.00	44.00					
2	30TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	12	C62059	4/1/2020	44.00	44.00	44.00	44.00	44.00					
2	30TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	13	C62060	4/1/2020	44.00	44.00	44.00	44.00	44.00					
2	30TSY32MR-L2	Espessura	29.40	29.90	29.70	0.20	1	C62048	4/1/2020	29.60	29.90	29.40	29.80	29.80					
2	30TSY32MR-L2	Espessura	30.00	30.60	30.24	0.23	2	C62049	4/1/2020	30.60	30.10	30.20	30.30	30.00					
2	30TSY32MR-L2	Espessura	29.70	30.20	29.98	0.19	3	C62050	4/1/2020	30.10	30.00	29.70	29.90	30.20					
2	30TSY32MR-L2	Espessura	29.50	31.10	30.06	0.63	4	C62051	4/1/2020	30.10	30.00	29.60	29.50	31.10					
2	30TSY32MR-L2	Espessura	29.70	30.20	29.98	0.23	5	C62052	4/1/2020	30.00	29.70	30.20	30.20	29.80					
2	30TSY32MR-L2	Espessura	27.90	30.00	29.26	0.87	6	C62053	4/1/2020	29.80	28.90	27.90	29.70	30.00					
2	30TSY32MR-L2	Espessura	29.30	30.20	29.62	0.34	7	C62054	4/1/2020	29.30	29.50	29.60	30.20	29.50					
2	30TSY32MR-L2	Espessura	30.20	30.20	30.20	0.00	8	C62055	4/1/2020	30.20									
2	30TSY32MR-L2	Espessura	29.30	30.50	29.56	0.53	9	C62056	4/1/2020	29.30	29.40	30.50	29.30	29.30					
2	30TSY32MR-L2	Espessura	29.70	30.90	29.99	0.51	10	C62057	4/1/2020	29.70	30.90	29.80	29.74	29.80					
2	30TSY32MR-L2	Espessura	29.20	30.20	29.82	0.40	11	C62058	4/1/2020	30.10	29.20	29.70	30.20	29.90					
2	30TSY32MR-L2	Espessura	29.50	30.40	29.96	0.39	12	C62059	4/1/2020	29.60	29.50	30.20	30.40	30.10					
2	30TSY32MR-L2	Espessura	29.10	29.90	29.60	0.35	13	C62060	4/1/2020	29.10	29.40	29.90	29.70	29.90					
2	30TSY32MR-L2	Gramatura	28.00	28.00	28.00	0.00	1	C62051	4/1/2020	28.00									
2	30TSY32MR-L2	Gramatura	27.30	27.30	27.30	0.00	2	C62055	4/1/2020	27.30									
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.21	0.29	0.25	0.03	1	C62048	4/1/2020	0.29	0.22	0.21	0.26	0.26					
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.20	0.22	0.21	0.01	2	C62051	4/1/2020	0.20	0.22	0.21	0.20	0.20					
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.20	0.23	0.21	0.01	3	C62055	4/1/2020	0.20	0.21	0.20	0.21	0.23					
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.23	0.25	0.23	0.01	4	C62059	4/1/2020	0.23	0.25	0.23	0.23	0.23					
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.26	0.28	0.27	0.01	1	C62048	4/1/2020	0.26	0.27	0.28	0.28	0.27					
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.20	0.24	0.22	0.01	2	C62051	4/1/2020	0.22	0.21	0.22	0.20	0.24					
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.23	0.26	0.25	0.01	3	C62055	4/1/2020	0.23	0.26	0.25	0.24	0.25					
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.27	0.31	0.29	0.02	4	C62059	4/1/2020	0.28	0.27	0.28	0.31	0.31					
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.32	0.32	0.32	0.00	1	C62048	4/1/2020	0.32									
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.27	0.43	0.36	0.07	2	C62051	4/1/2020	0.43	0.31	0.37	0.40	0.27					
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.33	0.33	0.33	0.00	3	C62055	4/1/2020	0.33									
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.27	0.27	0.27	0.00	4	C62059	4/1/2020	0.27									
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.35	0.35	0.35	0.00	1	C62048	4/1/2020	0.35									
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.26	0.39	0.31	0.05	2	C62051	4/1/2020	0.27	0.33	0.39	0.32	0.26					
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.33	0.33	0.33	0.00	3	C62055	4/1/2020	0.33									
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.36	0.36	0.36	0.00	4	C62059	4/1/2020	0.36									
2	30TSY32MR-L2	COF NT/NT - Din.	0.20	0.20	0.20	0.00	1	C62058	4/1/2020	0.20									
2	30TSY32MR-L2	Força de Selagem NT/NT	519.00	688.00	563.60	70.58	1	C62048	4/1/2020	552.00	529.00	530.00	519.00	688.00					
2	30TSY32MR-L2	Força de Selagem NT/NT	312.00	507.00	402.20	95.30	2	C62051	4/1/2020	504.00	312.00	350.00	507.00	338.00					
2	30TSY32MR-L2	Força de Selagem NT/NT	498.00	781.00	679.00	109.89	3	C62055	4/1/2020	662.00	498.00	738.00	716.00	781.00					
2	30TSY32MR-L2	Força de Selagem NT/NT	516.00	926.00	643.80	164.06	4	C62059	4/1/2020	516.00	638.00	926.00	587.00	552.00					
2	30TSY32MR-L2	Força de selagem COR/COR	490.00	679.00	576.00	83.73	1	C62048	4/1/2020	572.00	499.00	490.00	679.00	640.00					
2	30TSY32MR-L2	Força de selagem COR/COR	311.00	519.00	412.80	84.05	2	C62051	4/1/2020	447.00	442.00	311.00	519.00	345.00					
2	30TSY32MR-L2	Força de selagem COR/COR	435.00	818.00	628.00	167.89	3	C62055	4/1/2020	818.00	745.00	435.00	669.00	473.00					
2	30TSY32MR-L2	Força de selagem COR/COR	535.00	680.00	610.60	64.90	4	C62059	4/1/2020	569.00	535.00	680.00	593.00	676.00					
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	1	C62048	4/1/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	2	C62049	4/1/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	3	C62050	4/1/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	4	C62051	4/1/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	5	C62052	4/1/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	6	C62053	4/1/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	7	C62054	4/1/2020	40.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	8	C62055	4/1/2020	42.00									
2	30TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	9	C62056	4/1/2020	42.00									
