LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	18	J54057	2/7/2019	40.00	38.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	19	J54058	2/7/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	20	J54059	2/7/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	21	J54060	2/7/2019	42.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	22	J54061	2/7/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	23	J54062	2/8/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	24	J54063	2/8/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	25	J54064	2/8/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	26	J54065	2/8/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	27	J54066	2/8/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	28	J54067	2/8/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	29	J54068	2/8/2019	38.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	30	J54069	2/8/2019	38.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	31	J54070	2/9/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	32	J54071	2/9/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	33	J54072	2/9/2019	38.00	40.00	40.00	40.00	38.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	34	J54073	2/9/2019	38.00	40.00	40.00	40.00	38.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	35	J54074	2/9/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	36	J54076	2/9/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	37	J54077	2/9/2019	40.00	40.00	40.00	42.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	38	J54078	2/9/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	39	J54079	2/9/2019	40.00	42.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	40	J54081	2/10/2019	40.00	40.00	42.00	42.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	41	J54082	2/10/2019	40.00	42.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	42	J54083	2/10/2019	38.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	43	J54084	2/10/2019	38.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	44	J54133	2/14/2019	42.00	42.00	42.00	42.00	42.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	45	J54135	2/15/2019	42.00	42.00	42.00	42.00	42.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	46	J54136	2/15/2019	42.00	42.00	42.00	42.00	42.00										
1	17TSY32MR	Tratamento Superficial CORONA	36.00	38.00	37.20	1.10	47	J54137	2/15/2019	36.00	38.00	38.00	38.00	36.00										
1	17TSY32MR	Tratamento Superficial CORONA	36.00	38.00	37.20	1.10	48	J54138	2/15/2019	36.00	38.00	38.00	38.00	36.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	49	J54181	2/18/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	50	J54182	2/18/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	51	J54183	2/18/2019	40.00	40.00	42.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	52	J54184	2/18/2019	38.00	40.00	40.00	40.00	38.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	53	J54185	2/18/2019	38.00	40.00	40.00	40.00	38.00										
1	17TSY32MR	Tratamento Superficial CORONA	36.00	40.00	38.80	1.79	54	J54186	2/18/2019	36.00	40.00	40.00	40.00	38.00										
1	17TSY32MR	Tratamento Superficial CORONA	36.00	42.00	39.20	2.68	55	J54187	2/18/2019	36.00	38.00	42.00	42.00	38.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	56	J54188	2/18/2019	38.00	40.00	40.00	40.00	38.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	57	J54189	2/18/2019	38.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	58	J54190	2/18/2019	38.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	59	J54191	2/18/2019	38.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.40	0.89	60	J54192	2/18/2019	38.00	38.00	38.00	40.00	38.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	61	J54193	2/18/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	62	J54194	2/18/2019	40.00	40.00	40.00	42.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	63	J54195	2/18/2019	40.00	40.00	40.00	42.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	64	J54196	2/19/2019	40.00	42.00	42.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	65	J54197	2/19/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	66	J54198	2/19/2019	40.00	42.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	67	J54199	2/19/2019	38.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	38.00	38.00	0.00	68	J54200	2/19/2019	38.00	38.00	38.00	38.00	38.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	69	J54201	2/19/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	70	J54202	2/19/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	71	J54203	2/19/2019	40.00	42.00	42.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	72	J54204	2/19/2019	42.00	42.00	42.00	42.00	42.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	73	J54205	2/20/2019	42.00	42.00	42.00	42.00	42.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	74	J54206	2/20/2019	42.00	42.00	42.00	42.00	42.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.80	1.10	75	J54281	2/27/2019	42.00	42.00	44.00	44.00	42.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	76	J54282	2/27/2019	42.00	42.00	42.00	42.00	42.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	77	J54283	2/27/2019	42.00	42.00	42.00	42.00	42.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	43.60	0.89	78	J54284	2/27/2019	44.00	44.00	44.00	42.00	44.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	43.20	1.10	79	J54285	2/27/2019	44.00	44.00	42.00	42.00	44.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.80	1.10	80	J54286	2/27/2019	42.00	42.00	44.00	42.00	44.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.80	1.10	81	J54287	2/27/2019	42.00	42.00	42.00	44.00	44.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.80	1.10	82	J54288	2/28/2019	42.00	44.00	44.00	42.00	42.00										
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.80	1.10	83	J54289	2/28/2019	42.00	44.00	44.00	42.00	42.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	84	J54290	2/28/2019	40.00	40.00	40.00	40.00	38.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	85	J54291	2/28/2019	38.00	40.00	40.00	40.00	38.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	86	J54292	2/28/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	87	J54293	2/28/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.80	1.10	88	J54294	2/28/2019	38.00	38.00	38.00	40.00	40.00										
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	89	J54295	2/28/2019	40.00	40.00	40.00	40.00	40.00										
1	17TSY32MR	Espessura	17.50	17.50	17.50	0.00	1	J54040	2/6/2019	17.50														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	2	J54041	2/6/2019	17.00														
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	3	J54042	2/6/2019	17.10														
1	17TSY32MR	Espessura	16.90	16.90	16.90	0.00	4	J54043	2/6/2019	16.90														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	5	J54044	2/6/2019	17.00														
1	17TSY32MR	Espessura	17.20	17.20	17.20	0.00	6	J54045	2/6/2019	17.20														
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	7	J54046	2/6/2019	17.10														
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	8	J54047	2/6/2019	17.10														
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	9	J54048	2/6/2019	17.10														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	10	J54049	2/6/2019	17.00														
1	17TSY32MR	Espessura	17.50	17.50	17.50	0.00	11	J54050	2/6/2019	17.50														
1	17TSY32MR	Espessura	17.40	17.40	17.40	0.00	12	J54051	2/6/2019	17.40														
1	17TSY32MR	Espessura	16.60	16.60	16.60	0.00	13	J54052	2/7/2019	16.60														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	14	J54053	2/7/2019	16.80														
1	17TSY32MR	Espessura	16.90	16.90	16.90	0.00	15	J54054	2/7/2019	16.90														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	16	J54055	2/7/2019	16.80														
1	17TSY32MR	Espessura	16.90	16.90	16.90	0.00	17	J54056	2/7/2019	16.90														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	18	J54057	2/7/2019	16.80														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	19	J54058	2/7/2019	16.80														
1	17TSY32MR	Espessura	16.90	16.90	16.90	0.00	20	J54059	2/7/2019	16.90														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	21	J54060	2/7/2019	16.80														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	22	J54061	2/7/2019	16.80														
1	17TSY32MR	Espessura	16.70	16.70	16.70	0.00	23	J54062	2/8/2019	16.70														
1	17TSY32MR	Espessura	16.50	16.50	16.50	0.00	24	J54063	2/8/2019	16.50														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	25	J54064	2/8/2019	17.00														
1	17TSY32MR	Espessura	16.70	16.70	16.70	0.00	26	J54065	2/8/2019	16.70														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	27	J54066	2/8/2019	16.80														
1	17TSY32MR	Espessura	16.70	16.70	16.70	0.00	28	J54067	2/8/2019	16.70														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	29	J54068	2/8/2019	16.80														
1	17TSY32MR	Espessura	16.60	16.60	16.60	0.00	30	J54069	2/8/2019	16.60														
1	17TSY32MR	Espessura	16.60	16.60	16.60	0.00	31	J54070	2/9/2019	16.60														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	32	J54071	2/9/2019	16.80														
1	17TSY32MR	Espessura	16.60	16.60	16.60	0.00	33	J54072	2/9/2019	16.60														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	34	J54073	2/9/2019	16.80														
1	17TSY32MR	Espessura	16.90	16.90	16.90	0.00	35	J54074	2/9/2019	16.90														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	36	J54076	2/9/2019	16.80														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	37	J54077	2/9/2019	16.80														
1	17TSY32MR	Espessura	16.90	16.90	16.90	0.00	38	J54078	2/9/2019	16.90														
1	17TSY32MR	Espessura	16.90	16.90	16.90	0.00	39	J54079	2/9/2019	16.90														
1	17TSY32MR	Espessura	16.90	16.90	16.90	0.00	40	J54081	2/10/2019	16.90														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	41	J54082	2/10/2019	17.00														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	42	J54083	2/10/2019	16.80														
1	17TSY32MR	Espessura	16.90	16.90	16.90	0.00	43	J54084	2/10/2019	16.90														
1	17TSY32MR	Espessura	17.20	17.20	17.20	0.00	44	J54133	2/14/2019	17.20														
1	17TSY32MR	Espessura	17.30	17.30	17.30	0.00	45	J54135	2/15/2019	17.30														
1	17TSY32MR	Espessura	17.30	17.30	17.30	0.00	46	J54136	2/15/2019	17.30														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	47	J54137	2/15/2019	17.00														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	48	J54138	2/15/2019	17.00														
1	17TSY32MR	Espessura	17.20	17.20	17.20	0.00	49	J54181	2/18/2019	17.20														
1	17TSY32MR	Espessura	17.40	17.40	17.40	0.00	50	J54182	2/18/2019	17.40														
1	17TSY32MR	Espessura	17.30	17.30	17.30	0.00	51	J54183	2/18/2019	17.30														
1	17TSY32MR	Espessura	17.50	17.50	17.50	0.00	52	J54184	2/18/2019	17.50														
1	17TSY32MR	Espessura	17.40	17.40	17.40	0.00	53	J54185	2/18/2019	17.40														
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	54	J54186	2/18/2019	17.10														
1	17TSY32MR	Espessura	17.40	17.40	17.40	0.00	55	J54187	2/18/2019	17.40														
1	17TSY32MR	Espessura	17.40	17.40	17.40	0.00	56	J54188	2/18/2019	17.40														
1	17TSY32MR	Espessura	17.50	17.50	17.50	0.00	57	J54189	2/18/2019	17.50														
1	17TSY32MR	Espessura	17.40	17.40	17.40	0.00	58	J54190	2/18/2019	17.40														
1	17TSY32MR	Espessura	17.20	17.20	17.20	0.00	59	J54191	2/18/2019	17.20														
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	60	J54192	2/18/2019	17.10														
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	61	J54193	2/18/2019	17.10														
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	62	J54194	2/18/2019	17.10														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	63	J54195	2/18/2019	17.00														
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	64	J54196	2/19/2019	17.10														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	65	J54197	2/19/2019	16.80														
1	17TSY32MR	Espessura	17.20	17.20	17.20	0.00	66	J54198	2/19/2019	17.20														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	67	J54199	2/19/2019	17.00														
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	68	J54200	2/19/2019	17.10														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	69	J54201	2/19/2019	17.00														
1	17TSY32MR	Espessura	17.40	17.40	17.40	0.00	70	J54202	2/19/2019	17.40														
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	71	J54203	2/19/2019	17.10														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	72	J54204	2/19/2019	17.00														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	73	J54205	2/20/2019	17.00														
1	17TSY32MR	Espessura	16.90	16.90	16.90	0.00	74	J54206	2/20/2019	16.90														
1	17TSY32MR	Espessura	17.30	17.30	17.30	0.00	75	J54281	2/27/2019	17.30														
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	76	J54282	2/27/2019	17.10														
1	17TSY32MR	Espessura	17.20	17.20	17.20	0.00	77	J54283	2/27/2019	17.20														
1	17TSY32MR	Espessura	17.10	17.10	17.10	0.00	78	J54284	2/27/2019	17.10														
1	17TSY32MR	Espessura	17.20	17.20	17.20	0.00	79	J54285	2/27/2019	17.20														
1	17TSY32MR	Espessura	17.20	17.20	17.20	0.00	80	J54286	2/27/2019	17.20														
1	17TSY32MR	Espessura	17.30	17.30	17.30	0.00	81	J54287	2/27/2019	17.30														
1	17TSY32MR	Espessura	17.50	17.50	17.50	0.00	82	J54288	2/28/2019	17.50														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	83	J54289	2/28/2019	17.00														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	84	J54290	2/28/2019	16.80														
1	17TSY32MR	Espessura	16.70	16.70	16.70	0.00	85	J54291	2/28/2019	16.70														
1	17TSY32MR	Espessura	17.00	17.00	17.00	0.00	86	J54292	2/28/2019	17.00														
1	17TSY32MR	Espessura	17.20	17.20	17.20	0.00	87	J54293	2/28/2019	17.20														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	88	J54294	2/28/2019	16.80														
1	17TSY32MR	Espessura	16.80	16.80	16.80	0.00	89	J54295	2/28/2019	16.80														
1	17TSY32MR	Gramatura	15.80	15.80	15.80	0.00	1	J54040	2/6/2019	15.80														
1	17TSY32MR	Gramatura	15.40	15.40	15.40	0.00	2	J54041	2/6/2019	15.40														
1	17TSY32MR	Gramatura	15.40	15.40	15.40	0.00	3	J54042	2/6/2019	15.40														
1	17TSY32MR	Gramatura	15.30	15.30	15.30	0.00	4	J54043	2/6/2019	15.30														
1	17TSY32MR	Gramatura	15.40	15.40	15.40	0.00	5	J54044	2/6/2019	15.40														
1	17TSY32MR	Gramatura	15.60	15.60	15.60	0.00	6	J54045	2/6/2019	15.60														
1	17TSY32MR	Gramatura	15.50	15.50	15.50	0.00	7	J54046	2/6/2019	15.50														
1	17TSY32MR	Gramatura	15.50	15.50	15.50	0.00	8	J54047	2/6/2019	15.50														
1	17TSY32MR	Gramatura	15.50	15.50	15.50	0.00	9	J54048	2/6/2019	15.50														
1	17TSY32MR	Gramatura	15.40	15.40	15.40	0.00	10	J54049	2/6/2019	15.40														
1	17TSY32MR	Gramatura	15.80	15.80	15.80	0.00	11	J54050	2/6/2019	15.80														
1	17TSY32MR	Gramatura	15.70	15.70	15.70	0.00	12	J54051	2/6/2019	15.70														
1	17TSY32MR	Gramatura	15.00	15.00	15.00	0.00	13	J54052	2/7/2019	15.00														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	14	J54053	2/7/2019	15.20														
1	17TSY32MR	Gramatura	15.30	15.30	15.30	0.00	15	J54054	2/7/2019	15.30														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	16	J54055	2/7/2019	15.20														
1	17TSY32MR	Gramatura	15.30	15.30	15.30	0.00	17	J54056	2/7/2019	15.30														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	18	J54057	2/7/2019	15.20														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	19	J54058	2/7/2019	15.20														
1	17TSY32MR	Gramatura	15.30	15.30	15.30	0.00	20	J54059	2/7/2019	15.30														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	21	J54060	2/7/2019	15.20														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	22	J54061	2/7/2019	15.20														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	23	J54062	2/8/2019	15.20														
1	17TSY32MR	Gramatura	15.00	15.00	15.00	0.00	24	J54063	2/8/2019	15.00														
1	17TSY32MR	Gramatura	15.40	15.40	15.40	0.00	25	J54064	2/8/2019	15.40														
1	17TSY32MR	Gramatura	15.10	15.10	15.10	0.00	26	J54065	2/8/2019	15.10														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	27	J54066	2/8/2019	15.20														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	28	J54067	2/8/2019	15.20														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	29	J54068	2/8/2019	15.20														
1	17TSY32MR	Gramatura	15.00	15.00	15.00	0.00	30	J54069	2/8/2019	15.00														
1	17TSY32MR	Gramatura	15.00	15.00	15.00	0.00	31	J54070	2/9/2019	15.00														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	32	J54071	2/9/2019	15.20														
1	17TSY32MR	Gramatura	15.00	15.00	15.00	0.00	33	J54072	2/9/2019	15.00														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	34	J54073	2/9/2019	15.20														
1	17TSY32MR	Gramatura	15.30	15.30	15.30	0.00	35	J54074	2/9/2019	15.30														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	36	J54076	2/9/2019	15.20														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	37	J54077	2/9/2019	15.20														
1	17TSY32MR	Gramatura	15.30	15.30	15.30	0.00	38	J54078	2/9/2019	15.30														
1	17TSY32MR	Gramatura	15.30	15.30	15.30	0.00	39	J54079	2/9/2019	15.30														
1	17TSY32MR	Gramatura	15.30	15.30	15.30	0.00	40	J54081	2/10/2019	15.30														
1	17TSY32MR	Gramatura	15.40	15.40	15.40	0.00	41	J54082	2/10/2019	15.40														
1	17TSY32MR	Gramatura	15.20	15.20	15.20	0.00	42	J54083	2/10/2019	15.20														
1	17TSY32MR	Gramatura	15.30	15.30	15.30	0.00	43	J54084	2/10/2019	15.30														
1	17TSY32MR	Gramatura	15.60	15.60	15.60	0.00	44	J54133	2/14/2019	15.60														
1	17TSY32MR	Gramatura	15.70	15.70	15.70	0.00	45	J54135	2/15/2019	15.70														
1	17TSY32MR	Gramatura	15.60	15.60	15.60	0.00	46	J54136	2/15/2019	15.60														
1	17TSY32MR	Gramatura	15.40	15.40	15.40	0.00	47	J54137	2/15/2019	15.40														
1	17TSY32MR	Gramatura	15.41	15.41	15.41	0.00	48	J54138	2/15/2019	15.41														
1	17TSY32MR	Gramatura	15.50	15.50	15.50	0.00	49	J54181	2/18/2019	15.50														
1	17TSY32MR	Gramatura	15.80	15.80	15.80	0.00	50	J54182	2/18/2019	15.80														
1	17TSY32MR	Gramatura	15.60	15.60	15.60	0.00	51	J54183	2/18/2019	15.60														
1	17TSY32MR	Gramatura	15.90	15.90	15.90	0.00	52	J54184	2/18/2019	15.90														
1	17TSY32MR	Gramatura	15.70	15.70	15.70	0.00	53	J54185	2/18/2019	15.70														
1	17TSY32MR	Gramatura	15.40	15.40	15.40	0.00	54	J54186	2/18/2019	15.40														
1	17TSY32MR	Gramatura	15.70	15.70	15.70	0.00	55	J54187	2/18/2019	15.70														
1	17TSY32MR	Gramatura	15.80	15.80	15.80	0.00	56	J54188	2/18/2019	15.80														
1	17TSY32MR	Gramatura	15.80	15.80	15.80	0.00	57	J54189	2/18/2019	15.80														
1	17TSY32MR	Gramatura	15.70	15.70	15.70	0.00	58	J54190	2/18/2019	15.70														
